item_id,store_id,qty_sold,date,weekday
item1,storeC,27,11/26/24,Tuesday
item2,storeA,24,11/26/24,Tuesday
item2,storeB,10,11/26/24,Tuesday
item2,storeC,18,11/26/24,Tuesday
item3,storeA,27,11/26/24,Tuesday
item3,storeB,0,11/26/24,Tuesday
item3,storeC,4,11/26/24,Tuesday
item4,storeA,9,11/26/24,Tuesday
item4,storeB,41,11/26/24,Tuesday
item4,storeC,45,11/26/24,Tuesday
item1,storeA,16,11/27/24,Wednesday
item1,storeB,21,11/27/24,Wednesday
item1,storeC,42,11/27/24,Wednesday
item2,storeA,18,11/27/24,Wednesday
item2,storeB,16,11/27/24,Wednesday
item2,storeC,23,11/27/24,Wednesday
item3,storeA,35,11/27/24,Wednesday
item3,storeB,31,11/27/24,Wednesday
item3,storeC,45,11/27/24,Wednesday
item4,storeA,35,11/27/24,Wednesday
item4,storeB,27,11/27/24,Wednesday
item4,storeC,13,11/27/24,Wednesday
item1,storeA,8,11/28/24,Thursday
item1,storeB,14,11/28/24,Thursday
item1,storeC,35,11/28/24,Thursday
item2,storeA,40,11/28/24,Thursday
item2,storeB,6,11/28/24,Thursday
item2,storeC,31,11/28/24,Thursday
item3,storeA,7,11/28/24,Thursday
item3,storeB,46,11/28/24,Thursday
item3,storeC,50,11/28/24,Thursday
item4,storeA,14,11/28/24,Thursday
item4,storeB,36,11/28/24,Thursday
item4,storeC,18,11/28/24,Thursday
item1,storeA,19,11/29/24,Friday
item1,storeB,28,11/29/24,Friday
item1,storeC,21,11/29/24,Friday
item2,storeA,49,11/29/24,Friday
item2,storeB,14,11/29/24,Friday
item2,storeC,38,11/29/24,Friday
item3,storeA,9,11/29/24,Friday
item3,storeB,20,11/29/24,Friday
item3,storeC,28,11/29/24,Friday
item4,storeA,31,11/29/24,Friday
item4,storeB,9,11/29/24,Friday
item4,storeC,12,11/29/24,Friday
item1,storeA,0,11/30/24,Saturday
item1,storeB,38,11/30/24,Saturday
item1,storeC,18,11/30/24,Saturday
item2,storeA,44,11/30/24,Saturday
item2,storeB,25,11/30/24,Saturday
item2,storeC,43,11/30/24,Saturday
item3,storeA,11,11/30/24,Saturday
item3,storeB,21,11/30/24,Saturday
item3,storeC,12,11/30/24,Saturday
item4,storeA,27,11/30/24,Saturday
item4,storeB,13,11/30/24,Saturday
item4,storeC,21,11/30/24,Saturday
item1,storeA,17,12/1/24,Sunday
item1,storeB,44,12/1/24,Sunday
item1,storeC,28,12/1/24,Sunday
item2,storeA,31,12/1/24,Sunday
item2,storeB,32,12/1/24,Sunday
item2,storeC,4,12/1/24,Sunday
item3,storeA,17,12/1/24,Sunday
item3,storeB,47,12/1/24,Sunday
item3,storeC,9,12/1/24,Sunday
item4,storeA,35,12/1/24,Sunday
item4,storeB,32,12/1/24,Sunday
item4,storeC,22,12/1/24,Sunday
item1,storeA,37,12/2/24,Monday
item1,storeB,1,12/2/24,Monday
item1,storeC,26,12/2/24,Monday
item2,storeA,48,12/2/24,Monday
item2,storeB,31,12/2/24,Monday
item2,storeC,20,12/2/24,Monday
item3,storeA,3,12/2/24,Monday
item3,storeB,43,12/2/24,Monday
item3,storeC,18,12/2/24,Monday
item4,storeA,1,12/2/24,Monday
item4,storeB,25,12/2/24,Monday
item4,storeC,33,12/2/24,Monday
item1,storeA,22,12/3/24,Tuesday
item1,storeB,35,12/3/24,Tuesday
item1,storeC,39,12/3/24,Tuesday
item2,storeA,2,12/3/24,Tuesday
item2,storeB,33,12/3/24,Tuesday
item2,storeC,18,12/3/24,Tuesday
item3,storeA,27,12/3/24,Tuesday
item3,storeB,22,12/3/24,Tuesday
item3,storeC,39,12/3/24,Tuesday
item4,storeA,48,12/3/24,Tuesday
item4,storeB,44,12/3/24,Tuesday
item4,storeC,6,12/3/24,Tuesday
item1,storeA,5,12/4/24,Wednesday
item1,storeB,30,12/4/24,Wednesday
item1,storeC,5,12/4/24,Wednesday
item2,storeA,34,12/4/24,Wednesday
item2,storeB,14,12/4/24,Wednesday
item2,storeC,28,12/4/24,Wednesday
item3,storeA,2,12/4/24,Wednesday
item3,storeB,10,12/4/24,Wednesday
item3,storeC,2,12/4/24,Wednesday
item4,storeA,27,12/4/24,Wednesday
item4,storeB,9,12/4/24,Wednesday
item4,storeC,49,12/4/24,Wednesday
item1,storeA,35,12/5/24,Thursday
item1,storeB,20,12/5/24,Thursday
item1,storeC,46,12/5/24,Thursday
item2,storeA,11,12/5/24,Thursday
item2,storeB,50,12/5/24,Thursday
item2,storeC,20,12/5/24,Thursday
item3,storeA,50,12/5/24,Thursday
item3,storeB,20,12/5/24,Thursday
item3,storeC,42,12/5/24,Thursday
item4,storeA,5,12/5/24,Thursday
item4,storeB,8,12/5/24,Thursday
item4,storeC,0,12/5/24,Thursday
item1,storeA,9,12/6/24,Friday
item1,storeB,22,12/6/24,Friday
item1,storeC,5,12/6/24,Friday
item2,storeA,22,12/6/24,Friday
item2,storeB,27,12/6/24,Friday
item2,storeC,48,12/6/24,Friday
item3,storeA,29,12/6/24,Friday
item3,storeB,13,12/6/24,Friday
item3,storeC,36,12/6/24,Friday
item4,storeA,31,12/6/24,Friday
item4,storeB,48,12/6/24,Friday
item4,storeC,33,12/6/24,Friday
item1,storeA,4,12/7/24,Saturday
item1,storeB,10,12/7/24,Saturday
item1,storeC,14,12/7/24,Saturday
item2,storeA,28,12/7/24,Saturday
item2,storeB,49,12/7/24,Saturday
item2,storeC,44,12/7/24,Saturday
item3,storeA,3,12/7/24,Saturday
item3,storeB,48,12/7/24,Saturday
item3,storeC,35,12/7/24,Saturday
item4,storeA,47,12/7/24,Saturday
item4,storeB,22,12/7/24,Saturday
item4,storeC,14,12/7/24,Saturday
item1,storeA,9,12/8/24,Sunday
item1,storeB,45,12/8/24,Sunday
item1,storeC,41,12/8/24,Sunday
item2,storeA,41,12/8/24,Sunday
item2,storeB,30,12/8/24,Sunday
item2,storeC,10,12/8/24,Sunday
item3,storeA,15,12/8/24,Sunday
item3,storeB,8,12/8/24,Sunday
item3,storeC,46,12/8/24,Sunday
item4,storeA,13,12/8/24,Sunday
item4,storeB,18,12/8/24,Sunday
item4,storeC,30,12/8/24,Sunday
item1,storeA,0,12/9/24,Monday
item1,storeB,27,12/9/24,Monday
item1,storeC,5,12/9/24,Monday
item2,storeA,46,12/9/24,Monday
item2,storeB,35,12/9/24,Monday
item2,storeC,10,12/9/24,Monday
item3,storeA,4,12/9/24,Monday
item3,storeB,49,12/9/24,Monday
item3,storeC,23,12/9/24,Monday
item4,storeA,46,12/9/24,Monday
item4,storeB,17,12/9/24,Monday
item4,storeC,19,12/9/24,Monday
item1,storeA,17,12/10/24,Tuesday
item1,storeB,33,12/10/24,Tuesday
item1,storeC,22,12/10/24,Tuesday
item2,storeA,44,12/10/24,Tuesday
item2,storeB,26,12/10/24,Tuesday
item2,storeC,48,12/10/24,Tuesday
item3,storeA,16,12/10/24,Tuesday
item3,storeB,47,12/10/24,Tuesday
item3,storeC,20,12/10/24,Tuesday
item4,storeA,49,12/10/24,Tuesday
item4,storeB,39,12/10/24,Tuesday
item4,storeC,30,12/10/24,Tuesday
item1,storeA,48,12/11/24,Wednesday
item1,storeB,0,12/11/24,Wednesday
item1,storeC,38,12/11/24,Wednesday
item2,storeA,28,12/11/24,Wednesday
item2,storeB,44,12/11/24,Wednesday
item2,storeC,2,12/11/24,Wednesday
item3,storeA,50,12/11/24,Wednesday
item3,storeB,46,12/11/24,Wednesday
item3,storeC,36,12/11/24,Wednesday
item4,storeA,30,12/11/24,Wednesday
item4,storeB,10,12/11/24,Wednesday
item4,storeC,21,12/11/24,Wednesday
item1,storeA,48,12/12/24,Thursday
item1,storeB,10,12/12/24,Thursday
item1,storeC,46,12/12/24,Thursday
item2,storeA,40,12/12/24,Thursday
item2,storeB,16,12/12/24,Thursday
item2,storeC,38,12/12/24,Thursday
item3,storeA,6,12/12/24,Thursday
item3,storeB,29,12/12/24,Thursday
item3,storeC,20,12/12/24,Thursday
item4,storeA,0,12/12/24,Thursday
item4,storeB,24,12/12/24,Thursday
item4,storeC,31,12/12/24,Thursday
item1,storeA,38,12/13/24,Friday
item1,storeB,46,12/13/24,Friday
item1,storeC,12,12/13/24,Friday
item2,storeA,15,12/13/24,Friday
item2,storeB,43,12/13/24,Friday
item2,storeC,6,12/13/24,Friday
item3,storeA,47,12/13/24,Friday
item3,storeB,26,12/13/24,Friday
item3,storeC,44,12/13/24,Friday
item4,storeA,34,12/13/24,Friday
item4,storeB,14,12/13/24,Friday
item4,storeC,27,12/13/24,Friday
item1,storeA,21,12/14/24,Saturday
item1,storeB,50,12/14/24,Saturday
item1,storeC,21,12/14/24,Saturday
item2,storeA,20,12/14/24,Saturday
item2,storeB,1,12/14/24,Saturday
item2,storeC,39,12/14/24,Saturday
item3,storeA,42,12/14/24,Saturday
item3,storeB,17,12/14/24,Saturday
item3,storeC,22,12/14/24,Saturday
item4,storeA,12,12/14/24,Saturday
item4,storeB,40,12/14/24,Saturday
item4,storeC,8,12/14/24,Saturday
item1,storeA,7,12/15/24,Sunday
item1,storeB,27,12/15/24,Sunday
item1,storeC,45,12/15/24,Sunday
item2,storeA,20,12/15/24,Sunday
item2,storeB,22,12/15/24,Sunday
item2,storeC,31,12/15/24,Sunday
item3,storeA,7,12/15/24,Sunday
item3,storeB,30,12/15/24,Sunday
item3,storeC,36,12/15/24,Sunday
item4,storeA,15,12/15/24,Sunday
item4,storeB,39,12/15/24,Sunday
item4,storeC,41,12/15/24,Sunday
item1,storeA,33,12/16/24,Monday
item1,storeB,50,12/16/24,Monday
item1,storeC,2,12/16/24,Monday
item2,storeA,16,12/16/24,Monday
item2,storeB,13,12/16/24,Monday
item2,storeC,13,12/16/24,Monday
item3,storeA,45,12/16/24,Monday
item3,storeB,37,12/16/24,Monday
item3,storeC,34,12/16/24,Monday
item4,storeA,0,12/16/24,Monday
item4,storeB,47,12/16/24,Monday
item4,storeC,28,12/16/24,Monday
item1,storeA,10,12/17/24,Tuesday
item1,storeB,19,12/17/24,Tuesday
item1,storeC,50,12/17/24,Tuesday
item2,storeA,0,12/17/24,Tuesday
item2,storeB,26,12/17/24,Tuesday
item2,storeC,2,12/17/24,Tuesday
item3,storeA,11,12/17/24,Tuesday
item3,storeB,29,12/17/24,Tuesday
item3,storeC,8,12/17/24,Tuesday
item4,storeA,36,12/17/24,Tuesday
item4,storeB,0,12/17/24,Tuesday
item4,storeC,41,12/17/24,Tuesday
item1,storeA,42,12/18/24,Wednesday
item1,storeB,21,12/18/24,Wednesday
item1,storeC,2,12/18/24,Wednesday
item2,storeA,14,12/18/24,Wednesday
item2,storeB,34,12/18/24,Wednesday
item2,storeC,46,12/18/24,Wednesday
item3,storeA,37,12/18/24,Wednesday
item3,storeB,32,12/18/24,Wednesday
item3,storeC,13,12/18/24,Wednesday
item4,storeA,47,12/18/24,Wednesday
item4,storeB,0,12/18/24,Wednesday
item4,storeC,48,12/18/24,Wednesday
item1,storeA,17,12/19/24,Thursday
item1,storeB,43,12/19/24,Thursday
item1,storeC,1,12/19/24,Thursday
item2,storeA,1,12/19/24,Thursday
item2,storeB,16,12/19/24,Thursday
item2,storeC,9,12/19/24,Thursday
item3,storeA,17,12/19/24,Thursday
item3,storeB,21,12/19/24,Thursday
item3,storeC,18,12/19/24,Thursday
item4,storeA,0,12/19/24,Thursday
item4,storeB,23,12/19/24,Thursday
item4,storeC,35,12/19/24,Thursday
item1,storeA,44,12/20/24,Friday
item1,storeB,39,12/20/24,Friday
item1,storeC,38,12/20/24,Friday
item2,storeA,7,12/20/24,Friday
item2,storeB,17,12/20/24,Friday
item2,storeC,40,12/20/24,Friday
item3,storeA,5,12/20/24,Friday
item3,storeB,26,12/20/24,Friday
item3,storeC,35,12/20/24,Friday
item4,storeA,14,12/20/24,Friday
item4,storeB,36,12/20/24,Friday
item4,storeC,4,12/20/24,Friday
item1,storeA,8,12/21/24,Saturday
item1,storeB,42,12/21/24,Saturday
item1,storeC,34,12/21/24,Saturday
item2,storeA,11,12/21/24,Saturday
item2,storeB,20,12/21/24,Saturday
item2,storeC,2,12/21/24,Saturday
item3,storeA,14,12/21/24,Saturday
item3,storeB,20,12/21/24,Saturday
item3,storeC,9,12/21/24,Saturday
item4,storeA,32,12/21/24,Saturday
item4,storeB,45,12/21/24,Saturday
item4,storeC,5,12/21/24,Saturday
item1,storeA,47,12/22/24,Sunday
item1,storeB,19,12/22/24,Sunday
item1,storeC,36,12/22/24,Sunday
item2,storeA,26,12/22/24,Sunday
item2,storeB,21,12/22/24,Sunday
item2,storeC,50,12/22/24,Sunday
item3,storeA,4,12/22/24,Sunday
item3,storeB,33,12/22/24,Sunday
item3,storeC,38,12/22/24,Sunday
item4,storeA,2,12/22/24,Sunday
item4,storeB,16,12/22/24,Sunday
item4,storeC,23,12/22/24,Sunday
item1,storeA,3,12/23/24,Monday
item1,storeB,19,12/23/24,Monday
item1,storeC,27,12/23/24,Monday
item2,storeA,13,12/23/24,Monday
item2,storeB,43,12/23/24,Monday
item2,storeC,33,12/23/24,Monday
item3,storeA,12,12/23/24,Monday
item3,storeB,30,12/23/24,Monday
item3,storeC,32,12/23/24,Monday
item4,storeA,38,12/23/24,Monday
item4,storeB,27,12/23/24,Monday
item4,storeC,24,12/23/24,Monday
item1,storeA,44,12/24/24,Tuesday
item1,storeB,16,12/24/24,Tuesday
item1,storeC,6,12/24/24,Tuesday
item2,storeA,27,12/24/24,Tuesday
item2,storeB,37,12/24/24,Tuesday
item2,storeC,12,12/24/24,Tuesday
item3,storeA,16,12/24/24,Tuesday
item3,storeB,14,12/24/24,Tuesday
item3,storeC,35,12/24/24,Tuesday
item4,storeA,27,12/24/24,Tuesday
item4,storeB,14,12/24/24,Tuesday
item4,storeC,45,12/24/24,Tuesday
item1,storeA,40,12/25/24,Wednesday
item1,storeB,11,12/25/24,Wednesday
item1,storeC,29,12/25/24,Wednesday
item2,storeA,50,12/25/24,Wednesday
item2,storeB,32,12/25/24,Wednesday
item2,storeC,17,12/25/24,Wednesday
item3,storeA,13,12/25/24,Wednesday
item3,storeB,21,12/25/24,Wednesday
item3,storeC,20,12/25/24,Wednesday
item4,storeA,0,12/25/24,Wednesday
item4,storeB,48,12/25/24,Wednesday
item4,storeC,42,12/25/24,Wednesday
item1,storeA,38,12/26/24,Thursday
item1,storeB,6,12/26/24,Thursday
item1,storeC,35,12/26/24,Thursday
item2,storeA,28,12/26/24,Thursday
item2,storeB,36,12/26/24,Thursday
item2,storeC,48,12/26/24,Thursday
item3,storeA,35,12/26/24,Thursday
item3,storeB,22,12/26/24,Thursday
item3,storeC,44,12/26/24,Thursday
item4,storeA,15,12/26/24,Thursday
item4,storeB,47,12/26/24,Thursday
item4,storeC,30,12/26/24,Thursday
item1,storeA,50,12/27/24,Friday
item1,storeB,41,12/27/24,Friday
item1,storeC,3,12/27/24,Friday
item2,storeA,43,12/27/24,Friday
item2,storeB,49,12/27/24,Friday
item2,storeC,38,12/27/24,Friday
item3,storeA,19,12/27/24,Friday
item3,storeB,23,12/27/24,Friday
item3,storeC,23,12/27/24,Friday
item4,storeA,25,12/27/24,Friday
item4,storeB,24,12/27/24,Friday
item4,storeC,35,12/27/24,Friday
item1,storeA,13,12/28/24,Saturday
item1,storeB,47,12/28/24,Saturday
item1,storeC,8,12/28/24,Saturday
item2,storeA,14,12/28/24,Saturday
item2,storeB,36,12/28/24,Saturday
item2,storeC,49,12/28/24,Saturday
item3,storeA,19,12/28/24,Saturday
item3,storeB,7,12/28/24,Saturday
item3,storeC,31,12/28/24,Saturday
item4,storeA,46,12/28/24,Saturday
item4,storeB,20,12/28/24,Saturday
item4,storeC,40,12/28/24,Saturday
item1,storeA,18,12/29/24,Sunday
item1,storeB,38,12/29/24,Sunday
item1,storeC,2,12/29/24,Sunday
item2,storeA,29,12/29/24,Sunday
item2,storeB,34,12/29/24,Sunday
item2,storeC,28,12/29/24,Sunday
item3,storeA,49,12/29/24,Sunday
item3,storeB,13,12/29/24,Sunday
item3,storeC,34,12/29/24,Sunday
item4,storeA,27,12/29/24,Sunday
item4,storeB,29,12/29/24,Sunday
item4,storeC,25,12/29/24,Sunday
item1,storeA,4,12/30/24,Monday
item1,storeB,3,12/30/24,Monday
item1,storeC,10,12/30/24,Monday
item2,storeA,17,12/30/24,Monday
item2,storeB,41,12/30/24,Monday
item2,storeC,48,12/30/24,Monday
item3,storeA,29,12/30/24,Monday
item3,storeB,14,12/30/24,Monday
item3,storeC,5,12/30/24,Monday
item4,storeA,15,12/30/24,Monday
item4,storeB,46,12/30/24,Monday
item4,storeC,39,12/30/24,Monday
item1,storeA,31,12/31/24,Tuesday
item1,storeB,41,12/31/24,Tuesday
item1,storeC,36,12/31/24,Tuesday
item2,storeA,24,12/31/24,Tuesday
item2,storeB,31,12/31/24,Tuesday
item2,storeC,34,12/31/24,Tuesday
item3,storeA,21,12/31/24,Tuesday
item3,storeB,23,12/31/24,Tuesday
item3,storeC,38,12/31/24,Tuesday
item4,storeA,29,12/31/24,Tuesday
item4,storeB,49,12/31/24,Tuesday
item4,storeC,31,12/31/24,Tuesday
item1,storeA,15,1/1/25,Wednesday
item1,storeB,15,1/1/25,Wednesday
item1,storeC,17,1/1/25,Wednesday
item2,storeA,7,1/1/25,Wednesday
item2,storeB,41,1/1/25,Wednesday
item2,storeC,15,1/1/25,Wednesday
item3,storeA,10,1/1/25,Wednesday
item3,storeB,5,1/1/25,Wednesday
item3,storeC,0,1/1/25,Wednesday
item4,storeA,11,1/1/25,Wednesday
item4,storeB,37,1/1/25,Wednesday
item4,storeC,27,1/1/25,Wednesday
item1,storeA,18,1/2/25,Thursday
item1,storeB,45,1/2/25,Thursday
item1,storeC,44,1/2/25,Thursday
item2,storeA,14,1/2/25,Thursday
item2,storeB,15,1/2/25,Thursday
item2,storeC,1,1/2/25,Thursday
item3,storeA,28,1/2/25,Thursday
item3,storeB,3,1/2/25,Thursday
item3,storeC,49,1/2/25,Thursday
item4,storeA,28,1/2/25,Thursday
item4,storeB,30,1/2/25,Thursday
item4,storeC,16,1/2/25,Thursday
item1,storeA,48,1/3/25,Friday
item1,storeB,12,1/3/25,Friday
item1,storeC,40,1/3/25,Friday
item2,storeA,26,1/3/25,Friday
item2,storeB,0,1/3/25,Friday
item2,storeC,16,1/3/25,Friday
item3,storeA,47,1/3/25,Friday
item3,storeB,49,1/3/25,Friday
item3,storeC,33,1/3/25,Friday
item4,storeA,13,1/3/25,Friday
item4,storeB,16,1/3/25,Friday
item4,storeC,2,1/3/25,Friday
item1,storeA,43,1/4/25,Saturday
item1,storeB,25,1/4/25,Saturday
item1,storeC,36,1/4/25,Saturday
item2,storeA,15,1/4/25,Saturday
item2,storeB,36,1/4/25,Saturday
item2,storeC,11,1/4/25,Saturday
item3,storeA,23,1/4/25,Saturday
item3,storeB,25,1/4/25,Saturday
item3,storeC,19,1/4/25,Saturday
item4,storeA,8,1/4/25,Saturday
item4,storeB,22,1/4/25,Saturday
item4,storeC,38,1/4/25,Saturday
item1,storeA,33,1/5/25,Sunday
item1,storeB,12,1/5/25,Sunday
item1,storeC,3,1/5/25,Sunday
item2,storeA,17,1/5/25,Sunday
item2,storeB,22,1/5/25,Sunday
item2,storeC,32,1/5/25,Sunday
item3,storeA,33,1/5/25,Sunday
item3,storeB,33,1/5/25,Sunday
item3,storeC,35,1/5/25,Sunday
item4,storeA,34,1/5/25,Sunday
item4,storeB,16,1/5/25,Sunday
item4,storeC,27,1/5/25,Sunday
item1,storeA,26,1/6/25,Monday
item1,storeB,30,1/6/25,Monday
item1,storeC,26,1/6/25,Monday
item2,storeA,41,1/6/25,Monday
item2,storeB,0,1/6/25,Monday
item2,storeC,5,1/6/25,Monday
item3,storeA,10,1/6/25,Monday
item3,storeB,33,1/6/25,Monday
item3,storeC,38,1/6/25,Monday
item4,storeA,19,1/6/25,Monday
item4,storeB,20,1/6/25,Monday
item4,storeC,20,1/6/25,Monday
item1,storeA,20,1/7/25,Tuesday
item1,storeB,21,1/7/25,Tuesday
item1,storeC,14,1/7/25,Tuesday
item2,storeA,49,1/7/25,Tuesday
item2,storeB,38,1/7/25,Tuesday
item2,storeC,47,1/7/25,Tuesday
item3,storeA,38,1/7/25,Tuesday
item3,storeB,31,1/7/25,Tuesday
item3,storeC,48,1/7/25,Tuesday
item4,storeA,3,1/7/25,Tuesday
item4,storeB,43,1/7/25,Tuesday
item4,storeC,44,1/7/25,Tuesday
item1,storeA,42,1/8/25,Wednesday
item1,storeB,50,1/8/25,Wednesday
item1,storeC,7,1/8/25,Wednesday
item2,storeA,38,1/8/25,Wednesday
item2,storeB,24,1/8/25,Wednesday
item2,storeC,15,1/8/25,Wednesday
item3,storeA,34,1/8/25,Wednesday
item3,storeB,16,1/8/25,Wednesday
item3,storeC,17,1/8/25,Wednesday
item4,storeA,26,1/8/25,Wednesday
item4,storeB,14,1/8/25,Wednesday
item4,storeC,16,1/8/25,Wednesday
item1,storeA,12,1/9/25,Thursday
item1,storeB,8,1/9/25,Thursday
item1,storeC,48,1/9/25,Thursday
item2,storeA,19,1/9/25,Thursday
item2,storeB,27,1/9/25,Thursday
item2,storeC,43,1/9/25,Thursday
item3,storeA,36,1/9/25,Thursday
item3,storeB,23,1/9/25,Thursday
item3,storeC,43,1/9/25,Thursday
item4,storeA,32,1/9/25,Thursday
item4,storeB,19,1/9/25,Thursday
item4,storeC,47,1/9/25,Thursday
item1,storeA,25,1/10/25,Friday
item1,storeB,3,1/10/25,Friday
item1,storeC,16,1/10/25,Friday
item2,storeA,16,1/10/25,Friday
item2,storeB,27,1/10/25,Friday
item2,storeC,29,1/10/25,Friday
item3,storeA,39,1/10/25,Friday
item3,storeB,22,1/10/25,Friday
item3,storeC,45,1/10/25,Friday
item4,storeA,23,1/10/25,Friday
item4,storeB,28,1/10/25,Friday
item4,storeC,3,1/10/25,Friday
item1,storeA,30,1/11/25,Saturday
item1,storeB,47,1/11/25,Saturday
item1,storeC,35,1/11/25,Saturday
item2,storeA,47,1/11/25,Saturday
item2,storeB,37,1/11/25,Saturday
item2,storeC,26,1/11/25,Saturday
item3,storeA,35,1/11/25,Saturday
item3,storeB,47,1/11/25,Saturday
item3,storeC,22,1/11/25,Saturday
item4,storeA,20,1/11/25,Saturday
item4,storeB,12,1/11/25,Saturday
item4,storeC,36,1/11/25,Saturday
item1,storeA,6,1/12/25,Sunday
item1,storeB,6,1/12/25,Sunday
item1,storeC,4,1/12/25,Sunday
item2,storeA,0,1/12/25,Sunday
item2,storeB,45,1/12/25,Sunday
item2,storeC,17,1/12/25,Sunday
item3,storeA,12,1/12/25,Sunday
item3,storeB,24,1/12/25,Sunday
item3,storeC,39,1/12/25,Sunday
item4,storeA,7,1/12/25,Sunday
item4,storeB,9,1/12/25,Sunday
item4,storeC,31,1/12/25,Sunday
item1,storeA,14,1/13/25,Monday
item1,storeB,17,1/13/25,Monday
item1,storeC,12,1/13/25,Monday
item2,storeA,23,1/13/25,Monday
item2,storeB,39,1/13/25,Monday
item2,storeC,13,1/13/25,Monday
item3,storeA,27,1/13/25,Monday
item3,storeB,10,1/13/25,Monday
item3,storeC,5,1/13/25,Monday
item4,storeA,24,1/13/25,Monday
item4,storeB,0,1/13/25,Monday
item4,storeC,24,1/13/25,Monday
item1,storeA,48,1/14/25,Tuesday
item1,storeB,36,1/14/25,Tuesday
item1,storeC,39,1/14/25,Tuesday
item2,storeA,43,1/14/25,Tuesday
item2,storeB,24,1/14/25,Tuesday
item2,storeC,22,1/14/25,Tuesday
item3,storeA,43,1/14/25,Tuesday
item3,storeB,0,1/14/25,Tuesday
item3,storeC,32,1/14/25,Tuesday
item4,storeA,14,1/14/25,Tuesday
item4,storeB,16,1/14/25,Tuesday
item4,storeC,33,1/14/25,Tuesday
item1,storeA,20,1/15/25,Wednesday
item1,storeB,23,1/15/25,Wednesday
item1,storeC,14,1/15/25,Wednesday
item2,storeA,34,1/15/25,Wednesday
item2,storeB,24,1/15/25,Wednesday
item2,storeC,8,1/15/25,Wednesday
item3,storeA,16,1/15/25,Wednesday
item3,storeB,20,1/15/25,Wednesday
item3,storeC,12,1/15/25,Wednesday
item4,storeA,2,1/15/25,Wednesday
item4,storeB,3,1/15/25,Wednesday
item4,storeC,3,1/15/25,Wednesday
item1,storeA,46,1/16/25,Thursday
item1,storeB,36,1/16/25,Thursday
item1,storeC,29,1/16/25,Thursday
item2,storeA,45,1/16/25,Thursday
item2,storeB,11,1/16/25,Thursday
item2,storeC,28,1/16/25,Thursday
item3,storeA,20,1/16/25,Thursday
item3,storeB,10,1/16/25,Thursday
item3,storeC,36,1/16/25,Thursday
item4,storeA,47,1/16/25,Thursday
item4,storeB,17,1/16/25,Thursday
item4,storeC,43,1/16/25,Thursday
item1,storeA,23,1/17/25,Friday
item1,storeB,17,1/17/25,Friday
item1,storeC,34,1/17/25,Friday
item2,storeA,24,1/17/25,Friday
item2,storeB,16,1/17/25,Friday
item2,storeC,31,1/17/25,Friday
item3,storeA,23,1/17/25,Friday
item3,storeB,6,1/17/25,Friday
item3,storeC,12,1/17/25,Friday
item4,storeA,26,1/17/25,Friday
item4,storeB,47,1/17/25,Friday
item4,storeC,4,1/17/25,Friday
item1,storeA,13,1/18/25,Saturday
item1,storeB,43,1/18/25,Saturday
item1,storeC,39,1/18/25,Saturday
item2,storeA,21,1/18/25,Saturday
item2,storeB,17,1/18/25,Saturday
item2,storeC,47,1/18/25,Saturday
item3,storeA,28,1/18/25,Saturday
item3,storeB,42,1/18/25,Saturday
item3,storeC,15,1/18/25,Saturday
item4,storeA,45,1/18/25,Saturday
item4,storeB,34,1/18/25,Saturday
item4,storeC,33,1/18/25,Saturday
item1,storeA,43,1/19/25,Sunday
item1,storeB,30,1/19/25,Sunday
item1,storeC,43,1/19/25,Sunday
item2,storeA,47,1/19/25,Sunday
item2,storeB,23,1/19/25,Sunday
item2,storeC,48,1/19/25,Sunday
item3,storeA,9,1/19/25,Sunday
item3,storeB,48,1/19/25,Sunday
item3,storeC,48,1/19/25,Sunday
item4,storeA,49,1/19/25,Sunday
item4,storeB,1,1/19/25,Sunday
item4,storeC,30,1/19/25,Sunday
item1,storeA,26,1/20/25,Monday
item1,storeB,7,1/20/25,Monday
item1,storeC,20,1/20/25,Monday
item2,storeA,27,1/20/25,Monday
item2,storeB,22,1/20/25,Monday
item2,storeC,5,1/20/25,Monday
item3,storeA,2,1/20/25,Monday
item3,storeB,4,1/20/25,Monday
item3,storeC,8,1/20/25,Monday
item4,storeA,6,1/20/25,Monday
item4,storeB,3,1/20/25,Monday
item4,storeC,38,1/20/25,Monday
item1,storeA,4,1/21/25,Tuesday
item1,storeB,0,1/21/25,Tuesday
item1,storeC,14,1/21/25,Tuesday
item2,storeA,25,1/21/25,Tuesday
item2,storeB,2,1/21/25,Tuesday
item2,storeC,39,1/21/25,Tuesday
item3,storeA,40,1/21/25,Tuesday
item3,storeB,46,1/21/25,Tuesday
item3,storeC,41,1/21/25,Tuesday
item4,storeA,33,1/21/25,Tuesday
item4,storeB,4,1/21/25,Tuesday
item4,storeC,30,1/21/25,Tuesday
item1,storeA,37,1/22/25,Wednesday
item1,storeB,39,1/22/25,Wednesday
item1,storeC,17,1/22/25,Wednesday
item2,storeA,15,1/22/25,Wednesday
item2,storeB,28,1/22/25,Wednesday
item2,storeC,43,1/22/25,Wednesday
item3,storeA,10,1/22/25,Wednesday
item3,storeB,5,1/22/25,Wednesday
item3,storeC,2,1/22/25,Wednesday
item4,storeA,13,1/22/25,Wednesday
item4,storeB,1,1/22/25,Wednesday
item4,storeC,31,1/22/25,Wednesday
item1,storeA,2,1/23/25,Thursday
item1,storeB,29,1/23/25,Thursday
item1,storeC,31,1/23/25,Thursday
